test/noperfectmatching.txt	0.084549
test/nonline.txt	0.112563
test/nonline.txt	0.08095
test/octahedral.txt	0.112457
test/octahedral.txt	0.082977
test/petersen.txt	0.103045
test/petersen.txt	0.091524
test/robertson.txt	0.103737
test/robertson.txt	0.09961
test/smallestcyclicgroup.txt	0.109233
test/smallestcyclicgroup.txt	0.093711
test/tetrahedral.txt	0.114605
test/tetrahedral.txt	0.091752
test/thomassen.txt	0.108617
test/thomassen.txt	0.0879
test/tutte.txt	0.101167
test/tutte.txt	0.089325
test/uniquely3colorable.txt	0.104517
test/uniquely3colorable.txt	0.089606
test/walther.txt	0.099035
test/walther.txt	0.095012
